"date","hour","text","source","username","hashtags"	
"2019-06-22","18:00:11","No país que lidera os ranking mundial de assassinatos de transexuais e travestis, Gretta Star e Léo Barbosa falam d… https://t.co/ENbN9Wi7IK","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","17:00:13","O ex-prefeito de Londres Boris Johnson é o favorito nas primárias para substituir Theresa May https://t.co/CpJ9Dt5fmZ","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","16:00:16","Alta comissária da ONU para os Direitos Humanos consegue a permanência de dois delegados no país https://t.co/ubNEQQqqMi","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","14:00:24","As lagartixas-de-cauda-de-chicote se arranjam sozinhas para ter descendência sem fertilização masculina… https://t.co/6zJAmkqWIu","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","13:29:35","Guerrero volta a Itaquera e, apesar da saída conturbada , espera recepção carinhosa: “Sou meio louco, assim como os… https://t.co/OvVzfL0RNN","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","13:00:22","Por que é impossível garantir que não adoeceremos no inverno? Existem mais de 200 vírus que causam catarro com sint… https://t.co/wbYVpkA6ks","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","12:00:20","Crítica | ""Estes bonecos de 'Toy Story 4' podem causar dependência nos viciados se os perdermos de vista. E somos m… https://t.co/OtThJ3FUQL","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","1:00:08","Para essa jovem miúda, mas desafiadora, a ligação entre a luta pela sexualidade e a causa ambiental da defesa do te… https://t.co/TWUMmSZJ12","Hootsuite Inc.","elpais_brasil",""	
"2019-06-22","0:00:09","O caso conhecido como La Manada não constituiu um mero abuso sexual, e sim um estupro coletivo, decidiu o Tribunal… https://t.co/wcWq9xTHzW","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","23:00:11","As naturezas-mortas do século XVII eram de excepcional qualidade, mas os humildes girassóis de Van Gogh têm movimen… https://t.co/FyhdYgT37O","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","22:00:12","Ao STF, a procuradora-geral manifestou ""preocupação com a circunstância de que as supostas mensagens divulgadas pel… https://t.co/QAPp84FwIE","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","21:06:12","""São muito graves as palavras de Bolsonaro, que deseja agora que os cidadãos estejam armados para poder evitar a te… https://t.co/1eNCWnXKVy","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","20:00:16","Descobertas recentes expandem a dieta desses símios e a tecnologia que usam para se alimentar https://t.co/CT6SQCo1RV","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","19:00:24","Existe uma geração de jovens em Mathare que mostra ser capaz de mudar os rumos da pobreza e exclusão no bairro https://t.co/fvF7pebhwq","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","18:00:24","Documentário de Petra Costa, que estreou no Netflix, traz um retrato para além do impeachment. Por @talitabedinelli https://t.co/VGB5stAQvV","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","17:06:44","Renata Ávila e Joana Varon: ""Até Moro e seus apoiadores entendem que 'whistleblowers' auxiliam na luta contra a cor… https://t.co/h0odXWViZY","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","16:01:20","Gigante dos hipermercados aceita a sanção por violar durante mais de uma década a lei contra práticas corruptas https://t.co/4JQctyqAeG","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","15:05:15","Funcionários iranianos dizem que presidente dos EUA avisou Teerã sobre a ofensiva através de Omã https://t.co/HFZG5h1DYX","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","14:00:46","O objetivo do ‘proaging’ é envelhecer com vitalidade, sem doenças #arquivoelpais https://t.co/HPn2XGKEJz","Hootsuite Inc.","elpais_brasil","arquivoelpais"	
"2019-06-21","13:00:38","Toque desse animal produz dor súbita tão intensa que pode fazer com que a vítima se afogue #arquivoelpais https://t.co/opDS31wuWw","Hootsuite Inc.","elpais_brasil","arquivoelpais"	
"2019-06-21","12:00:34","Entrevista | ""Por mais que Leo [Messi] não ganhe nada com sua seleção, para mim será o melhor da história depois do… https://t.co/m7eqm6yRfd","Hootsuite Inc.","elpais_brasil",""	
"2019-06-21","1:15:05","Vocês foram decisivos para mudar o rumo do Brasil"", proclamou Bolsonaro diante da multidão da Marcha para Jesus https://t.co/ZcpeS95v6J","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","23:39:21","Durante seu programa de rádio, Reinaldo Azevedo divulgou mensagens que teriam sido trocadas entre procuradores após… https://t.co/H7UBKOXpa6","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","22:08:05","Estas são algumas das histórias das posses mais importantes para crianças que só conheceram o conflito na Síria https://t.co/z7ilX6aZ9U","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","21:00:13","O que nos dizem estes ossos do final de um poderoso sistema político que floresceu durante séculos na América Centr… https://t.co/Bv65XgWVBb","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","20:00:14","A Guarda Revolucionária do Irã anunciou a derrubada de um “drone espião norte-americano”. Trump reagiu pelo Twitter https://t.co/hVmmzgb7CR","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","19:00:21","Enquanto Joe Biden e Bernie Sanders concentram suas campanhas em uma mensagem anti-Trump, Warren propõe https://t.co/YmIAE6kMr6","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","18:00:23","Nicholas Negroponte antevê um salto para a humanidade graças à produção de alimentos artificiais e ao surgimento de… https://t.co/gX6LOXofkp","Hootsuite Inc.","elpais_brasil",""	
"2019-06-20","17:00:30","Na região, 1 em 4 jovens casa-se ou vive em uma união informal antes dos 18 anos https://t.co/bocyM9llhM","Hootsuite Inc.","elpais_brasil",""	
